issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
10,12,wellbeing,"N.B. In all levels of guidance, teachers are permitted to intervene/advise on issues of safety or **wellbeing**.",ErrorCategory.STYLISTIC_PREFERENCE,80,"In formal British English, 'well-being' is the preferred hyphenated spelling."
11,12,contributions and the work,Members of the group will have made different **contributions and the work** of each learner must be individually assessed and therefore will not receive the same mark.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"This is a run-on sentence; a comma is required before 'and' when it joins two independent clauses, or a semicolon could be used before 'and therefore'."
12,14,to you teacher,"You should speak **to you teacher** if you have any questions about what you are and are not allowed to do as you are completing the tasks, as they will know how much help they are allowed to give you.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The possessive pronoun 'your' is required before 'teacher' for correct grammar.
13,15,nonexamination,The following information has been taken from the [JCQ Information for candidates](https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) – [**nonexamination** assessments](https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) and the [JCQ Artificial Intelligence (AI) Use in Assessments:](https://www.jcq.org.uk/wp-content/uploads/2025/04/AI-Use-in-Assessments_Apr25_FINAL.pdf) [Protecting the Integrity of Qualifications.](https://www.jcq.org.uk/wp-content/uploads/2025/04/AI-Use-in-Assessments_Apr25_FINAL.pdf),ErrorCategory.SPELLING_ERROR,95,"The compound word 'non-examination' should be hyphenated according to standard British English spelling conventions (OED, Collins Dictionary)."
14,16,", that","Candidates confidently use a wide range of sentence structures, **that** thoughtfully enhance clarity, and successfully support purpose and create effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A comma should not precede 'that' when introducing a restrictive clause. If the clause is non-restrictive, 'which' should be used."
15,16,", that","Candidates use a range of sentence structures, **that** enhance clarity, and are deliberately used for purpose and effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A comma should not precede 'that' when introducing a restrictive clause. If the clause is non-restrictive, 'which' should be used."
16,18,ideasshow,"offer a full and competent selection of relevant points, along with detailed and interesting development of **ideasshow** a thorough understanding of how language, structure and form have an impact on the reader/viewer/listener.",ErrorCategory.SPELLING_ERROR,98,The words 'ideas' and 'show' have been merged; they should be separated by a space.
17,18,ideasmake,"offer a convincing selection of points, and sustained development of **ideasmake** relevant observations about language, structure and form, giving some explanation of how these have an impact on the reader/viewer and listener response.",ErrorCategory.SPELLING_ERROR,98,The words 'ideas' and 'make' have been merged; they should be separated by a space.
18,18,ideasmake,"offer a broad range of appropriate points and clear development of **ideasmake** some suitable observations about language, structure and form showing awareness of the impact on the reader/listener.",ErrorCategory.SPELLING_ERROR,98,The words 'ideas' and 'make' have been merged; they should be separated by a space.
19,18,ideasmake,"offer a limited range of points with some evidence of development of **ideasmake** basic comments on language, structure and form with some reference to the impact on the reader/listener.",ErrorCategory.SPELLING_ERROR,98,The words 'ideas' and 'make' have been merged; they should be separated by a space.
20,19,listener. There,"• make limited comments on language, structure and form with little reference to how it impacts the reader/listener.** There** is minimal reference to source texts.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Two independent clauses are incorrectly joined without proper punctuation or a conjunction, creating a run-on sentence."
21,20,A. Using,"AO2: Learners complete a creative non-fiction writing response based on ideas and opinions gained from their reading of texts from Task **A. Using** a range of linguistic and literary approaches, learners will apply their knowledge and understanding of how to influence a reader or listener and how to demonstrate power in a writer/audience relationship.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The participle phrase 'Using a range...' is incorrectly separated from the main clause, creating a sentence fragment or a dangling modifier."
22,20,imagination.Candidates,"Communication is consistently clear, with confident and persuasive use of language for effect, and evidence of originality of **imagination.Candidates** make well-considered choices of forms, vocabulary and/or techniques, showing sophisticated awareness of audience engagement.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, incorrectly merging two sentences."
23,20,techniques.Communication,"Candidates consistently and creatively adapt communication, purposefully selecting appropriate register, vocabulary and **techniques.Communication** is consistently coherent, purposefully organised with a wide variety of sophisticated linguistic and structural features.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, incorrectly merging two sentences."
24,20,"structures, that","Candidates confidently use a wide range of sentence **structures, that** thoughtfully enhance clarity, and successfully support purpose and create effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma should not precede 'that' when introducing a restrictive clause in British English.
25,20,imagination.Candidates,"Communication is clear, with secure use of language for effect and evidence of sustained and interesting **imagination.Candidates** use a broad range of well-chosen forms, vocabulary and/or techniques, with secure awareness of audience engagement.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, incorrectly merging two sentences."
26,20,techniques.Communication,"Candidates adapt communication securely, and show some confidence in selecting appropriate register, vocabulary and **techniques.Communication** is mostly coherent, effectively organised with a variety of well-chosen linguistic and structural features.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, incorrectly merging two sentences."
27,20,"structures, that","Candidates use a range of sentence **structures, that** enhance clarity, and are deliberately used for purpose and effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma should not precede 'that' when introducing a restrictive clause in British English.
28,20,"errors, which","Punctuation and spelling are generally accurate with occasional **errors, which** do not impede meaning.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma should not precede 'which' when introducing a restrictive clause in British English.
29,20,"inconsistent, and","Forms, vocabulary and/or techniques are often inappropriate, ineffective and **inconsistent, and** show limited awareness of audience.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A comma is incorrectly placed before 'and' when joining elements of a compound predicate, not independent clauses."
30,20,syntax and errors,Candidates rarely use appropriate grammar and **syntax and errors** may impede meaning.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Two independent clauses are joined by 'and' without a preceding comma, creating a run-on sentence."
