issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
13,45,is,Examiners are reminded of the need to revisit the standardising material as they apply the mark scheme in order to confirm that the band and the mark allocated **is** appropriate to the work submitted.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The compound subject 'the band and the mark' is plural, requiring the verb 'are' instead of 'is'."
14,46,calm Mai wants,• acknowledges her gratitude in order to **calm Mai wants** to show she appreciates kindness and doesn't take things for granted.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence incorrectly merges two clauses without proper punctuation or conjunction, creating a grammatical error. It should likely be 'calm Mai. She wants...' or 'calm Mai, and wants...'."
15,47,suggest,"•<br>""run away to Cuba"" **suggest** her mother had to flee<br>her previous life",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Subject-verb agreement error: the singular phrase '""run away to Cuba""' requires the singular verb 'suggests'."
16,50,pride of,Enid's **pride of** her life in Britain set against her experiences in work,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The correct idiomatic preposition to use with 'pride' when referring to something one is proud of is 'in', not 'of'."
17,52,are,(f) | Which one of the following statements about this extract<br>**are** true? Tick (✓) one box.<br>Award one mark for the correct answer:,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'Which one' is singular, requiring the singular verb 'is' instead of 'are' for subject-verb agreement."
18,56,a one of the,"he is deceptive keeping his reputation **a one of the**<br>""worst sots and rogues"" from the upper classes<br>in<br>Brumley.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'a one of the' is grammatically incorrect; it should be 'as one of the' to correctly form the idiom 'keeping his reputation as one of the worst'.
19,61,to,"If the candidate has written their answers in the wrong place,
but it is obvious which gap the response relates to, award
marks as above.
Candidates who use their own word **to**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The sentence ends abruptly and is grammatically incomplete, suggesting missing words."
20,63,driving-force,"**11.** ""Hope is the **driving-force** for Leon's behaviour in the novel."" Using literary and linguistic approaches, explore how far you agree with this statement.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'driving force' is used inconsistently on this page, appearing as 'driving-force' here and 'driving force' (two words) in subsequent paragraphs. Standard British English often prefers 'driving force' as two words for the noun."
21,63,"behaviour, these","The most successful responses will discuss whether hope is the driving force for Leon's **behaviour, these** will be assured and evaluative, supported through overview as well as through direct reference, and treated with increasing sensitivity at the top of this band.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This sentence contains a comma splice, incorrectly joining two independent clauses with only a comma."
22,63,play,"Less successful responses will be reliant on narrative with some relevant discussion of events in the **play** that show Leon's behaviour and, perhaps, how this is driven by his hopes.",ErrorCategory.FACTUAL_INACCURACY,95,"The document consistently refers to the text under discussion as a 'novel', making the reference to 'the play' factually incorrect or inconsistent with the rest of the document."
23,72,Paraphrase or general references may be used.,"Less successful answers will be mostly narrative, with some discussion of characters and behaviour that can be seen as innocent or as causing problems. **Paraphrase or general references may be used.** There will be awareness of the novel's context, and, perhaps, empathy, towards the top of this mark range.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,This is a sentence fragment; it lacks a clear subject and main verb to stand as a complete sentence in a descriptive paragraph.
24,73,simple narrative with an awareness,"Less successful responses will be fairly **simple narrative with an awareness** of how Orwell uses the novel as a warning against dangerous human behaviour, perhaps linked to some discussion of relevant context.",ErrorCategory.AMBIGUOUS_PHRASING,85,"The phrasing 'narrative with an awareness' is grammatically awkward and implies the narrative itself possesses awareness, rather than the responses demonstrating it."
25,74,understanding how contexts,"show a full and thorough **understanding how contexts** may inform viewpoints and perspectives, drawing confidently on well-chosen evidence from the text(s).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A preposition 'of' is required after the noun 'understanding' when followed by a clause introduced by 'how'.
26,74,selection of points offered,"offer a competent **selection of points offered**, and meaningful development of ideas.",ErrorCategory.STYLISTIC_PREFERENCE,80,The word 'offered' is redundant as 'selection of points' already implies they have been presented.
27,74,understanding how contexts,"show secure **understanding how contexts** may inform different viewpoints and perspectives, supporting their views with relevant evidence from the text(s).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A preposition 'of' is required after the noun 'understanding' when followed by a clause introduced by 'how'.
28,74,"understanding of, with emerging awareness","• show clear **understanding of, with emerging awareness** of their impact.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is incomplete and lacks a clear object for 'understanding of', making it grammatically unsound; it likely intends to refer to 'contexts'."
29,78,syntax and errors,Candidates rarely use appropriate grammar and **syntax and errors** may impede meaning.,ErrorCategory.STYLISTIC_PREFERENCE,85,A comma should precede the conjunction 'and' when it joins two independent clauses in a compound sentence.
30,79,"Or,","19 Write a story with the title: An unexpected achievement.

**Or,**

20 Write about a time when you, or somebody else, made a friend.",ErrorCategory.STYLISTIC_PREFERENCE,90,The comma after 'Or' is unnecessary when introducing an alternative option in a list format.
31,79,", that","• Candidates confidently use a wide range of sentence structures, **that** thoughtfully enhance clarity, and successfully support purpose and create effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not precede 'that' when introducing a restrictive clause.
32,80,", that","• Candidates use a range of sentence structures, **that** enhance clarity, and are deliberately used for purpose and effect.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not precede 'that' when introducing a restrictive clause.
33,81,and / or,"• Candidates use basic sentence structures which do not always enhance clarity, purpose **and / or** effect.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The standard stylistic convention is 'and/or' without spaces, or simply 'or' if appropriate."
34,82,25 | 20 | 5,| 9 | | Learners are required to answer either<br>22 or 23. | **| 25 | 20 | 5 |** |,ErrorCategory.FACTUAL_INACCURACY,100,"The mark values are incorrectly aligned with the table headers (appearing under 4.2, 4.3, and Total Marks columns instead of Total Marks, AO1 Marks, and AO2 Marks), leading to a factual inaccuracy in the mapping."
35,82,1 | 1,| | d | | **1 | 1** | | | |,ErrorCategory.FACTUAL_INACCURACY,100,"The mark values for question 10d are incorrectly aligned with the table headers (appearing under 4.2 and 4.3 columns instead of Total Marks and AO1 Marks), leading to a factual inaccuracy."
36,82,2 | 2,| | e | | **2 | 2** | | | |,ErrorCategory.FACTUAL_INACCURACY,100,"The mark values for question 10e are incorrectly aligned with the table headers (appearing under 4.2 and 4.3 columns instead of Total Marks and AO1 Marks), leading to a factual inaccuracy."
37,82,25 | 25 | 5,| 12 | Learners are required to answer either<br>32 or 33. | **| 25 | 25 | 5 |** | |,ErrorCategory.FACTUAL_INACCURACY,100,"The mark values are incorrectly aligned with the table headers (appearing under 4.1, 4.2, and 4.3 columns instead of Total Marks, AO1 Marks, and AO2 Marks), leading to a factual inaccuracy in the mapping."
